1234,16:33:04,2275,F,ASCENT,357.9,29.2,99.3,4.1,0.3,-0.26,-0.94,-4.15,-1.34,0.83,0.36,16:33:04,357.5,-32.996292,-66.00301,12,NONE,,telemetry
1234,16:33:05,2276,F,ASCENT,272.7,23.9,104.5,3.8,0.95,3.51,-1.95,0.71,1.11,-0.61,0.3,16:33:05,271.5,-32.997644,-65.99708,12,NONE,,telemetry
1234,16:33:06,2277,F,ASCENT,700.9,13.5,101.4,3.9,0.85,-1.99,-4.58,2.26,-1.44,-1.66,-0.17,16:33:06,698.7,-32.998492,-65.99569,9,NONE,,telemetry
1234,16:33:07,2278,F,ASCENT,160.1,24.5,99.0,4.1,0.87,2.41,-0.6,1.21,-1.86,-0.74,-0.23,16:33:07,159.5,-33.004876,-66.00899,7,NONE,,telemetry
1234,16:33:08,2279,F,ASCENT,200.3,32.8,101.9,3.8,0.86,-2.52,-1.76,3.8,0.17,-0.62,1.85,16:33:08,204.2,-33.00019,-65.99478,5,NONE,,telemetry
1234,16:33:09,2280,F,ASCENT,932.4,12.0,101.1,3.9,0.42,3.56,1.75,3.69,1.63,1.37,0.78,16:33:09,933.0,-33.0082,-66.0086,5,NONE,,telemetry
1234,16:33:10,2281,F,ASCENT,643.8,20.1,97.4,4.0,0.42,4.27,-4.49,-1.11,0.58,-0.25,0.29,16:33:10,639.6,-32.99665,-65.99466,9,NONE,,telemetry
1234,16:33:11,2282,F,ASCENT,145.3,21.2,96.0,3.8,0.95,-1.59,-3.1,-3.24,0.24,0.66,-1.88,16:33:11,141.5,-33.003968,-66.008192,11,NONE,,telemetry
1234,16:33:12,2283,F,ASCENT,600.7,31.2,103.0,3.8,0.9,4.46,-0.34,-2.71,-0.48,0.07,1.97,16:33:12,596.8,-33.006524,-66.00009,7,NONE,,telemetry
1234,16:33:13,2284,F,ASCENT,505.3,12.7,99.2,3.9,0.15,-0.03,0.29,1.14,0.92,0.3,-0.93,16:33:13,507.5,-32.99875,-65.99702,10,NONE,,telemetry
1234,16:33:14,2285,F,ASCENT,66.3,15.4,102.6,4.2,0.91,0.06,-4.41,-1.82,-0.4,-0.71,1.43,16:33:14,68.0,-33.000896,-66.00059,5,NONE,,telemetry
1234,16:33:15,2286,F,ASCENT,617.8,12.7,99.2,3.9,0.29,-3.46,-3.08,2.55,-0.56,1.07,-0.66,16:33:15,620.7,-33.007782,-65.99337,12,NONE,,telemetry
1234,16:33:16,2287,F,ASCENT,198.5,22.7,100.4,4.1,0.48,-1.32,4.74,4.89,0.35,1.34,0.12,16:33:16,201.7,-32.99838,-66.00632,10,NONE,,telemetry
1234,16:33:17,2288,F,ASCENT,56.3,18.1,100.1,3.8,0.21,-1.82,4.81,-3.17,1.63,-0.57,1.07,16:33:17,57.1,-33.0018,-65.99094,5,NONE,,telemetry
1234,16:33:18,2289,F,ASCENT,719.4,24.8,104.9,4.0,0.8,-4.54,-4.11,1.18,0.75,-1.11,1.82,16:33:18,723.3,-33.00666,-65.99237,10,NONE,,telemetry
1234,16:33:19,2290,F,ASCENT,891.8,29.6,103.5,3.8,0.5,-0.69,2.6,1.54,-1.18,-1.69,1.61,16:33:19,888.0,-32.994464,-66.00978,11,NONE,,telemetry
1234,16:33:20,2291,F,ASCENT,919.3,22.6,102.5,4.0,0.26,-2.92,4.46,-3.33,0.75,1.41,-1.5,16:33:20,919.7,-33.00046,-65.996704,11,NONE,,telemetry
1234,16:33:21,2292,F,ASCENT,534.5,13.0,95.5,3.9,0.55,-0.98,-0.27,-2.62,0.55,0.58,1.47,16:33:21,534.1,-33.002888,-66.00615,11,NONE,,telemetry
1234,16:33:23,2293,F,ASCENT,164.2,22.3,99.8,3.9,0.42,-4.37,-1.35,-1.41,1.28,-1.65,-0.78,16:33:23,162.2,-32.995864,-65.99443,10,NONE,,telemetry
1234,16:33:24,2294,F,ASCENT,237.3,23.6,104.1,3.8,0.65,1.02,1.84,4.38,-0.92,0.31,-0.21,16:33:24,238.5,-33.00512,-66.005068,8,NONE,,telemetry
1234,16:33:25,2295,F,ASCENT,516.8,23.4,97.5,3.8,0.52,-0.33,-1.02,4.17,-1.73,1.87,0.52,16:33:25,513.9,-32.992546,-65.998316,8,NONE,,telemetry
1234,16:33:26,2296,F,ASCENT,202.8,16.9,100.0,4.2,0.63,2.69,3.98,2.06,1.33,0.24,0.22,16:33:26,203.8,-32.99539,-65.99317,6,NONE,,telemetry
1234,16:33:27,2297,F,ASCENT,311.2,19.4,104.0,4.1,0.77,-4.42,-4.57,2.26,-1.18,1.79,0.11,16:33:27,313.1,-32.99105,-66.0049,9,NONE,,telemetry
1234,16:33:28,2298,F,ASCENT,797.2,24.7,97.6,4.1,0.1,-0.44,3.63,-1.66,1.89,1.94,1.98,16:33:28,797.4,-33.000084,-65.99174,6,NONE,,telemetry
1234,16:33:29,2299,F,ASCENT,647.8,24.0,99.2,3.9,0.65,-3.67,4.79,-4.07,1.76,-0.93,0.02,16:33:29,650.4,-33.00646,-65.99304,7,NONE,,telemetry
1234,16:33:30,2300,F,ASCENT,316.7,19.7,95.1,3.8,0.64,-2.72,3.63,4.64,-0.23,-0.16,0.37,16:33:30,312.9,-32.99874,-65.996924,11,NONE,,telemetry
1234,16:33:31,2301,F,ASCENT,106.9,29.6,100.2,4.0,0.64,-4.91,3.99,-3.96,-1.43,-1.75,-0.61,16:33:31,108.8,-32.992928,-65.99684,6,NONE,,telemetry
1234,16:33:32,2302,F,ASCENT,654.6,23.8,96.8,3.9,0.79,-1.53,-3.27,2.65,0.33,-1.63,-0.67,16:33:32,652.0,-33.00196,-66.00301,8,NONE,,telemetry
1234,16:33:33,2303,F,ASCENT,11.6,22.7,103.1,3.9,0.29,1.11,-2.57,-4.77,0.34,1.14,0.64,16:33:33,6.8,-33.003628,-66.0084,11,NONE,,telemetry
1234,16:33:34,2304,F,ASCENT,857.1,28.6,96.3,3.7,0.29,-4.54,1.19,4.26,-1.9,-0.59,0.43,16:33:34,861.9,-32.997752,-65.999984,11,NONE,,telemetry
1234,16:33:35,2305,F,ASCENT,55.4,12.7,100.1,3.9,0.9,-3.17,0.97,0.42,-0.48,-0.34,1.33,16:33:35,57.3,-33.00586,-65.99111,12,NONE,,telemetry
1234,16:33:36,2306,F,ASCENT,310.0,10.5,98.9,3.8,0.67,-4.71,4.24,4.47,-0.7,1.78,-0.98,16:33:36,312.9,-32.999332,-66.00192,12,NONE,,telemetry
1234,16:33:37,2307,F,ASCENT,418.8,27.0,95.1,4.1,0.26,0.83,-3.53,1.0,-1.54,1.11,1.47,16:33:37,416.0,-32.997844,-65.995608,11,NONE,,telemetry
1234,16:33:38,2308,F,ASCENT,955.6,17.0,95.5,4.1,0.98,-4.45,2.08,3.34,1.95,-1.99,-0.01,16:33:38,960.1,-32.996564,-65.99908,10,NONE,,telemetry
1234,16:33:39,2309,F,ASCENT,882.3,34.8,101.3,4.0,0.49,3.34,0.61,-0.03,0.93,-0.21,-1.41,16:33:39,886.4,-33.00657,-65.99663,10,NONE,,telemetry
1234,16:33:40,2310,F,ASCENT,426.1,27.4,97.7,3.9,0.73,4.01,1.86,2.79,0.53,-1.19,-0.72,16:33:40,425.1,-32.993792,-65.99663,5,NONE,,telemetry
1234,16:33:41,2311,F,ASCENT,269.4,31.0,101.8,4.0,0.59,-0.76,-1.27,-3.72,0.65,-1.24,-0.74,16:33:41,271.0,-32.993236,-66.003008,7,NONE,,telemetry
1234,16:33:42,2312,F,ASCENT,188.6,19.1,96.4,4.0,0.69,1.77,4.38,0.97,0.49,-1.41,-0.15,16:33:42,184.7,-32.993556,-65.99375,7,NONE,,telemetry
1234,16:33:43,2313,F,ASCENT,374.6,13.6,98.0,3.7,0.93,2.37,-3.03,1.44,1.82,-1.9,1.22,16:33:43,376.4,-33.00391,-65.99177,7,NONE,,telemetry
1234,16:33:44,2314,F,ASCENT,22.2,27.3,96.2,3.9,0.92,-3.4,3.97,-3.94,0.54,-1.23,-0.13,16:33:44,23.1,-32.998708,-65.99545,10,NONE,,telemetry
1234,16:33:45,2315,F,ASCENT,779.9,18.5,96.9,4.1,0.48,-4.51,-1.13,-3.48,0.05,1.93,-1.92,16:33:45,784.0,-33.007176,-65.99424,5,NONE,,telemetry
1234,16:33:46,2316,F,ASCENT,477.9,16.2,103.0,4.1,0.18,1.3,3.05,-2.06,-0.08,-0.35,1.99,16:33:46,479.6,-32.991396,-66.006032,8,NONE,,telemetry
1234,16:33:47,2317,F,ASCENT,999.6,11.7,95.2,3.8,0.62,-4.84,0.05,2.57,-1.54,1.01,-0.87,16:33:47,1004.4,-32.99917,-66.00203,11,NONE,,telemetry
1234,16:33:48,2318,F,ASCENT,96.2,18.3,103.2,4.0,0.19,-2.99,-3.88,-0.36,1.4,-1.09,-1.26,16:33:48,96.4,-32.993876,-65.99409,8,NONE,,telemetry
1234,16:33:49,2319,F,ASCENT,140.5,27.1,102.7,3.7,0.17,-4.87,4.18,-4.72,1.07,-1.88,-0.12,16:33:49,137.4,-32.99632,-66.00026,5,NONE,,telemetry
1234,16:33:50,2320,F,ASCENT,581.3,29.8,98.3,3.9,0.51,-1.89,-0.44,0.55,1.92,-1.04,-0.78,16:33:50,580.7,-33.00644,-65.99789,8,NONE,,telemetry
1234,16:33:51,2321,F,ASCENT,252.4,28.2,97.2,3.7,0.12,0.6,2.25,2.92,-0.41,0.81,1.61,16:33:51,255.1,-33.00601,-65.99865,11,NONE,,telemetry
1234,16:33:52,2322,F,ASCENT,488.8,10.2,103.6,4.0,0.85,-0.24,2.31,-1.82,-1.07,-1.67,1.42,16:33:52,485.0,-33.00007,-65.99658,8,NONE,,telemetry
1234,16:33:53,2323,F,ASCENT,805.7,23.8,96.4,4.1,0.93,-1.72,-1.04,-4.68,1.27,1.73,-0.34,16:33:53,804.5,-32.99608,-66.0069,12,NONE,,telemetry
1234,16:33:54,2324,F,ASCENT,188.3,23.1,95.2,3.8,0.27,-0.96,-0.1,-3.55,-0.14,-1.72,-1.85,16:33:54,193.2,-32.998876,-66.009868,6,NONE,,telemetry
1234,16:33:55,2325,F,ASCENT,683.5,33.7,97.2,4.0,0.24,0.42,3.64,-2.12,0.92,1.85,1.52,16:33:55,680.6,-32.998564,-65.995152,11,NONE,,telemetry
1234,16:33:56,2326,F,ASCENT,321.8,20.2,99.9,4.1,0.76,0.39,1.96,-0.91,0.15,1.71,-0.85,16:33:56,317.2,-32.99769,-65.9946,9,NONE,,telemetry
1234,16:33:57,2327,F,ASCENT,724.5,14.7,104.4,3.9,0.11,4.98,4.2,1.05,1.1,-1.76,1.15,16:33:57,728.8,-32.992824,-65.99803,10,NONE,,telemetry
1234,16:33:58,2328,F,ASCENT,967.8,26.4,99.7,4.0,0.11,-1.26,-0.92,0.96,-0.66,-0.29,-0.01,16:33:58,963.9,-32.994072,-66.00701,12,NONE,,telemetry
1234,16:33:59,2329,F,ASCENT,63.1,20.2,104.9,4.0,0.61,2.08,-0.64,1.29,0.18,-1.68,-0.2,16:33:59,67.0,-33.00123,-66.00865,10,NONE,,telemetry
1234,16:34:00,2330,F,ASCENT,472.0,18.4,100.3,4.1,0.99,3.36,-3.49,-3.55,1.4,1.53,1.47,16:34:00,473.1,-32.999928,-66.00004,12,NONE,,telemetry
1234,16:34:01,2331,F,ASCENT,755.2,10.1,97.6,4.0,0.15,2.97,-4.54,-2.56,1.39,0.57,0.12,16:34:01,756.2,-33.000316,-65.99857,9,NONE,,telemetry
1234,16:34:02,2332,F,ASCENT,641.3,16.3,98.1,4.1,0.56,-0.99,-0.1,-1.9,-1.53,-1.7,1.97,16:34:02,646.2,-32.993056,-66.00048,9,NONE,,telemetry
1234,16:34:03,2333,F,ASCENT,120.9,31.4,96.9,4.0,0.4,1.02,1.44,4.36,-1.51,-0.82,1.01,16:34:03,118.3,-32.99944,-66.00376,5,NONE,,telemetry
1234,16:34:04,2334,F,ASCENT,78.9,17.0,104.5,4.1,0.38,3.83,0.83,4.69,-0.23,1.34,-1.05,16:34:04,78.6,-33.003032,-65.99855,10,NONE,,telemetry
1234,16:34:05,2335,F,ASCENT,928.5,22.3,98.0,4.0,0.63,-2.2,2.59,3.96,-0.1,-1.37,0.35,16:34:05,925.1,-32.99927,-66.00056,7,NONE,,telemetry
1234,16:34:06,2336,F,ASCENT,589.6,19.7,104.1,4.2,0.31,0.42,-1.58,-4.08,1.56,-1.95,0.73,16:34:06,590.1,-32.990148,-66.00058,8,NONE,,telemetry
1234,16:34:07,2337,F,ASCENT,308.2,12.6,103.7,3.7,0.71,-2.01,4.07,2.04,-1.5,-0.7,0.81,16:34:07,307.2,-32.990568,-65.995184,6,NONE,,telemetry
1234,16:34:08,2338,F,ASCENT,166.7,34.6,100.3,4.2,0.49,-0.56,2.33,-2.28,0.07,-1.88,0.06,16:34:08,171.1,-32.99454,-65.99828,12,NONE,,telemetry
1234,16:34:09,2339,F,ASCENT,198.7,27.5,101.7,4.0,0.98,2.16,-4.81,3.98,-0.05,-2.0,-1.05,16:34:09,199.2,-33.00671,-65.998052,7,NONE,,telemetry
1234,16:34:10,2340,F,ASCENT,178.7,24.3,97.7,3.8,0.74,-2.62,4.71,3.6,-1.0,1.96,1.27,16:34:10,182.7,-32.999256,-65.998952,11,NONE,,telemetry
1234,16:34:11,2341,F,ASCENT,766.1,13.7,98.0,3.7,0.36,3.85,-3.54,1.78,-0.79,0.73,1.4,16:34:11,767.6,-32.99473,-66.001752,6,NONE,,telemetry
1234,16:34:12,2342,F,ASCENT,459.8,12.0,97.4,3.8,0.5,-1.0,-3.94,0.9,0.64,0.17,-1.35,16:34:12,455.2,-33.00405,-65.99459,7,NONE,,telemetry
1234,16:34:13,2343,F,ASCENT,978.1,25.2,96.2,4.0,0.4,-2.58,-1.02,1.52,0.21,-0.98,0.51,16:34:13,980.0,-32.99135,-65.9929,7,NONE,,telemetry
1234,16:34:14,2344,F,ASCENT,778.6,22.4,100.1,3.7,0.34,-0.8,2.49,3.16,0.84,-1.14,0.2,16:34:14,781.5,-33.005474,-65.9941,12,NONE,,telemetry
1234,16:34:15,2345,F,ASCENT,976.6,16.9,100.0,3.9,0.69,3.93,4.69,-0.96,-0.93,-1.78,-0.72,16:34:15,979.6,-32.995008,-66.00313,10,NONE,,telemetry
1234,16:34:16,2346,F,ASCENT,795.4,26.5,100.0,4.0,0.58,-2.61,0.69,-3.23,0.2,-0.21,0.21,16:34:16,791.6,-33.004624,-66.00353,10,NONE,,telemetry
1234,16:34:17,2347,F,ASCENT,886.5,32.3,95.0,4.1,0.14,0.18,3.11,3.54,0.24,-1.22,-1.51,16:34:17,885.5,-32.996144,-66.001432,11,NONE,,telemetry
1234,16:34:18,2348,F,ASCENT,726.9,22.1,99.8,4.2,0.7,-3.66,-3.42,4.87,-1.33,0.52,0.97,16:34:18,727.4,-32.99362,-66.003716,7,NONE,,telemetry
1234,16:34:19,2349,F,ASCENT,959.1,23.6,101.4,4.2,0.82,2.81,-0.66,-3.85,0.17,1.47,0.42,16:34:19,963.9,-32.996796,-65.99682,8,NONE,,telemetry
1234,16:34:20,2350,F,ASCENT,43.3,32.6,101.7,3.9,0.58,-3.79,2.34,3.9,-1.22,-0.37,-0.36,16:34:20,45.8,-33.002016,-65.99876,5,NONE,,telemetry
1234,16:34:21,2351,F,ASCENT,533.1,17.4,104.8,3.8,0.32,4.55,-4.91,-4.61,-0.38,0.18,-1.38,16:34:21,536.3,-32.994284,-65.99785,11,NONE,,telemetry
1234,16:34:22,2352,F,ASCENT,316.7,12.3,96.5,4.2,0.63,2.13,-3.19,1.7,-0.01,1.54,-0.25,16:34:22,320.5,-33.000644,-66.00044,11,NONE,,telemetry
1234,16:34:23,2353,F,ASCENT,878.2,16.9,101.5,3.8,0.61,-4.53,-0.35,-4.43,-0.4,-0.22,1.55,16:34:23,874.3,-32.991756,-66.00045,8,NONE,,telemetry
1234,16:34:24,2354,F,ASCENT,803.3,34.2,104.9,4.1,0.41,-0.5,1.65,3.76,0.99,-1.43,-1.88,16:34:24,805.3,-32.999544,-66.009964,6,NONE,,telemetry
1234,16:34:25,2355,F,ASCENT,804.7,12.6,95.3,4.0,0.46,0.61,-1.28,-4.67,1.22,0.99,-0.13,16:34:25,805.2,-33.006936,-65.99606,12,NONE,,telemetry
1234,16:34:26,2356,F,ASCENT,60.4,24.8,99.5,4.0,0.69,0.27,0.91,-1.56,-1.28,-0.48,-0.5,16:34:26,60.6,-32.995384,-66.00928,6,NONE,,telemetry
1234,16:34:27,2357,F,ASCENT,934.8,23.6,100.9,4.0,0.53,1.15,-0.93,-2.59,-0.65,-2.0,0.75,16:34:27,931.0,-32.992188,-65.99994,5,NONE,,telemetry
1234,16:34:28,2358,F,ASCENT,78.5,30.8,100.2,4.1,0.94,-0.42,-0.94,1.68,-0.45,1.38,-0.76,16:34:28,73.6,-32.991924,-66.00372,11,NONE,,telemetry
1234,16:34:29,2359,F,ASCENT,111.8,28.8,95.5,3.8,0.52,-2.07,2.56,-4.39,0.8,1.27,0.23,16:34:29,114.0,-32.990044,-66.00113,5,NONE,,telemetry
1234,16:34:30,2360,F,ASCENT,18.4,19.4,101.5,4.0,0.71,-4.27,0.3,-4.28,0.16,-0.27,-0.05,16:34:30,15.5,-33.009004,-66.00313,9,NONE,,telemetry
1234,16:34:31,2361,F,ASCENT,863.3,11.9,100.0,4.0,0.76,-1.4,-4.21,-0.59,0.3,1.07,-0.48,16:34:31,867.8,-32.994944,-65.9968,12,NONE,,telemetry
1234,16:34:32,2362,F,ASCENT,143.1,25.2,103.1,4.0,0.15,-4.01,-4.78,-4.21,-1.85,0.28,1.49,16:34:32,139.4,-32.99553,-66.00083,8,NONE,,telemetry
1234,16:34:33,2363,F,ASCENT,755.5,16.1,95.4,3.8,0.67,-4.44,0.96,-3.69,-0.93,-0.52,-1.34,16:34:33,750.7,-32.992596,-66.00695,6,NONE,,telemetry
1234,16:34:34,2364,F,ASCENT,561.2,25.7,100.7,3.9,0.67,-3.97,2.98,0.26,1.55,0.88,1.4,16:34:34,563.3,-33.002784,-66.00138,11,NONE,,telemetry
1234,16:34:35,2365,F,ASCENT,738.3,28.6,103.4,3.8,0.82,-1.0,4.35,3.79,1.87,1.67,1.39,16:34:35,743.0,-33.008686,-66.00622,5,NONE,,telemetry
1234,16:34:36,2366,F,ASCENT,193.8,25.8,98.8,4.2,0.45,-3.55,0.41,0.82,0.66,1.97,-1.91,16:34:36,193.7,-33.00174,-65.997924,5,NONE,,telemetry
1234,16:34:37,2367,F,ASCENT,533.7,15.0,102.0,3.8,0.56,-3.06,3.76,1.26,0.12,1.05,0.13,16:34:37,533.0,-32.995308,-66.00886,10,NONE,,telemetry
